author,tags,text
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
George Eliot,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
        </div>",“It is never too late to be what you might have been.”
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
James Baldwin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""love""> 
            
            <a class=""tag"" href=""/tag/love/page/1/"">love</a>
            
        </div>","“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”"
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
George Bernard Shaw,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""inspirational,life,yourself""> 
            
            <a class=""tag"" href=""/tag/inspirational/page/1/"">inspirational</a>
            
            <a class=""tag"" href=""/tag/life/page/1/"">life</a>
            
            <a class=""tag"" href=""/tag/yourself/page/1/"">yourself</a>
            
        </div>",“Life isn't about finding yourself. Life is about creating yourself.”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Dr. Seuss,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""troubles""> 
            
            <a class=""tag"" href=""/tag/troubles/page/1/"">troubles</a>
            
        </div>",“I have heard there are troubles of more than one kind. Some come from ahead and some come from behind. But I've bought a big bat. I'm all ready you see. Now my troubles are going to have troubles with me!”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
Mark Twain,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,classic,reading""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/classic/page/1/"">classic</a>
            
            <a class=""tag"" href=""/tag/reading/page/1/"">reading</a>
            
        </div>",“′Classic′ - a book which people praise and don't read.”
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
C.S. Lewis,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""christianity,faith,religion,sun""> 
            
            <a class=""tag"" href=""/tag/christianity/page/1/"">christianity</a>
            
            <a class=""tag"" href=""/tag/faith/page/1/"">faith</a>
            
            <a class=""tag"" href=""/tag/religion/page/1/"">religion</a>
            
            <a class=""tag"" href=""/tag/sun/page/1/"">sun</a>
            
        </div>","“I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
George R.R. Martin,"<div class=""tags"">
            Tags:
            <meta class=""keywords"" itemprop=""keywords"" content=""books,mind""> 
            
            <a class=""tag"" href=""/tag/books/page/1/"">books</a>
            
            <a class=""tag"" href=""/tag/mind/page/1/"">mind</a>
            
        </div>","“... a mind needs books as a sword needs a whetstone, if it is to keep its edge.”"
